paper_id,title,file_name,year,priority,extraction_quality,evidence_type,evidence_text,page_est,keyword,confidence
P063,"Self-healable, Regenerable, and Degradable Dynamic Covalent Nitroalcohol",P063_unidentified.pdf,2023,low,partial,figure_caption,"a) Proposed nitroaldol crosslinking polymerization system; b) model nitroaldol system; ¹H-NMR
spectra (400 MHz, DMSO-d₆) of c) initial mixture of compounds 1 (□) and 4 (▽); d) mixture of compounds 1, 4,
and Et₃N after 24 h of incubation at rt; e) mixture of compound 5 (○) and Et₃N after 24 h of incu",,Figure 1,medium
P063,"Self-healable, Regenerable, and Degradable Dynamic Covalent Nitroalcohol",P063_unidentified.pdf,2023,low,partial,figure_caption,"Effects of a) trialdehyde feed concentration (ratio 1/2d: 2:3); b) NEt₃ loading; and c) temperature on
gelation time in reaction between 1 and 2d in DMSO.
The gelation time under different feed concentrations of the starting materials, determined
by the tube inversion method, was furthermore investi",,Figure 3,medium
P063,"Self-healable, Regenerable, and Degradable Dynamic Covalent Nitroalcohol",P063_unidentified.pdf,2023,low,partial,figure_caption,"a)–d) Self-healing test on gel 3d; e) oscillatory rheology profile of gel 3d before and after self-healing;
f) continuous step-strain sweep test on gel 3d (original (■), healed (▲) , storage modulus G’ (blue), loss modulus
G” (orange)).
To further evaluate the self-healing ability of the nitroalcoho",,Figure 5,medium
P066,Materials Today xxx (xxxx) xxx,P066_unidentified.pdf,2025,low,partial,conclusion,"that irreversible observed above 60 ◦C due to the destruction of abundant hydrogen
structural damage due to aggregate dissociation primarily occurs below bonds, the overall network structure stays intact, indicating its suit-
200 %. Meanwhile, Erh showed a continuous linear increase with strain, ability for applications under mildly elevated temperatures. The dehy-
with a more pronounced acceleration observed above 400 %. This dration process facilitates robust hydrogen-bond interactions among t",end,conclusion,medium
P066,Materials Today xxx (xxxx) xxx,P066_unidentified.pdf,2025,low,partial,excerpt,"Hydrogels mechanical properties achieved through controlled polymer chain aggregation via various processing methods. Poly(vinyl alcohol) However, the reversible nature of these physical interactions leads to severe mechanical degradation in aqueous",1,mechanical,medium
P066,Materials Today xxx (xxxx) xxx,P066_unidentified.pdf,2025,low,partial,excerpt,"Poly(vinyl alcohol) However, the reversible nature of these physical interactions leads to severe mechanical degradation in aqueous Tough",1,reversible,medium
P066,Materials Today xxx (xxxx) xxx,P066_unidentified.pdf,2025,low,partial,excerpt,"environments, where water molecules competitively disrupt hydrogen bonds and dissolve aggregated structures, Anti-swelling",1,hydrogen bond,medium
P066,Materials Today xxx (xxxx) xxx,P066_unidentified.pdf,2025,low,partial,excerpt,"enhancement in elastic modulus, 2.1-fold increase in breaking strain, and 4.8-fold improvement in toughness, while dramatically improving environmental stability–the mechanical strength retention increases from ~ 20 %",1,toughness,medium
P066,Materials Today xxx (xxxx) xxx,P066_unidentified.pdf,2025,low,partial,excerpt,"while dramatically improving environmental stability–the mechanical strength retention increases from ~ 20 % to >80 % after aqueous immersion, with volume expansion reduced from typical 20–30 % to less than 5 %.",1,mechanical,medium
P066,Materials Today xxx (xxxx) xxx,P066_unidentified.pdf,2025,low,partial,figure_caption,"Tough and anti-swelling PVA hydrogels via protective domains. a) Schematic of PVA-FRC fabrication: dehydration by air drying induces crystallization,
followed by free radical crosslinking to form protective loose aggregates around crystallites. b) Deformation mechanism under tension: release of hidd",,Figure 1,medium
P066,Materials Today xxx (xxxx) xxx,P066_unidentified.pdf,2025,low,partial,figure_caption,"Mechanical properties and energy dissipation behavior of PVA-FRC hydrogels. a-c) Tensile stress–strain curves (a) and corresponding Young’s modulus,
E, tensile strength, σ b, breaking strain, ε b, and toughness, Γ, of PVA-water (b) and PVA-FRC (c) hydrogels fabricated from low-water PVA hydrogel wit",,Figure 3,medium
P066,Materials Today xxx (xxxx) xxx,P066_unidentified.pdf,2025,low,partial,figure_caption,"Generality in stabilizing various architectures of PVA hydrogels. a-c) Swelling ratio (a), SEM image (b), and tensile stress–strain curves (c) of PVA
hydrogel prepared by freeze-thawing 3 cycles, after dehydration-free radical crosslinking (D-FRC) treatment. d-f) Swelling ratio (d), SEM image (e), a",,Figure 5,medium
P097,Ultra-stretchable and biodegradable,P097_unidentified.pdf,2023,medium,partial,conclusion,"19. Sim,K.etal.Anepicardialbioelectronicpatchmadefromsoft
Further information on research design is available in the Nature rubberymaterialsandcapableofspatiotemporalmappingof
PortfolioReportingSummarylinkedtothisarticle. electrophysiologicalactivity.Nat.Electron.3,775–784(2020).
20. Park,S.I.etal.Soft,stretchable,fullyimplantableminiaturized
Dataavailability optoelectronicsystemsforwirelessoptogenetics.Nat.Biotechnol.
All data supporting the findings and conclusions of this study are 33,1280–12",end,conclusion,medium
P097,Ultra-stretchable and biodegradable,P097_unidentified.pdf,2023,medium,partial,excerpt,"elastomers for soft, transient electronics Received:14December2022 WonBaeHan 1,7,Gwan-JinKo 1,7,Kang-GonLee2,DonghakKim3,",1,elastomer,medium
P097,Ultra-stretchable and biodegradable,P097_unidentified.pdf,2023,medium,partial,excerpt,"Asrubber-likeelastomershaveledtoscientificbreakthroughsinsoft, stretchablecharacteristics-basedwearable,implantableelectronicdevicesor",1,elastomer,medium
P097,Ultra-stretchable and biodegradable,P097_unidentified.pdf,2023,medium,partial,excerpt,"relevantresearchfields,developmentsofdegradableelastomerswithcom- parablemechanicalpropertiescouldbringsimilartechnologicalinnovationsin",1,elastomer,medium
P097,Ultra-stretchable and biodegradable,P097_unidentified.pdf,2023,medium,partial,excerpt,"parablemechanicalpropertiescouldbringsimilartechnologicalinnovationsin transient,bioresorbableelectronicsorexpansionintounexploredareas.Here,",1,mechanical,medium
P097,Ultra-stretchable and biodegradable,P097_unidentified.pdf,2023,medium,partial,excerpt,"weintroduceultra-stretchable,biodegradableelastomerscapableofstretch- ingupto~1600%withoutstandingpropertiesintoughness,tear-tolerance,",1,elastomer,medium
P097,Ultra-stretchable and biodegradable,P097_unidentified.pdf,2023,medium,partial,performance_data,Resilience: 90,,performance,medium
P097,Ultra-stretchable and biodegradable,P097_unidentified.pdf,2023,medium,partial,figure_caption,"Comparedwiththeproperties
domains (CL) in a 5:5 ratio provides higher polymer elasticity and of well-known biopolymers such as silk45, poly(lactic acid) (PLA)46,
softness than previous works using high LA fractions38,39 (Supple- poly(lactic-co-glycolic acid) (PLGA)47, and polycaprolactone (PCL)48,
m",,Figure 7,medium
P097,Ultra-stretchable and biodegradable,P097_unidentified.pdf,2023,medium,partial,figure_caption,"Such elastomeric
NatureCommunications|( 2023)1 4:2263 3
Article https://doi.org/10.1038/s41467-023-38040-4
conductorswiththeexcellentmechanical/electricalfeaturesenabled those of commercial Ag/AgCl electrodes. Figure 3f shows a set of
the robust operation of electronic circuits built with a LED unde",,Figure 12,medium
P097,Ultra-stretchable and biodegradable,P097_unidentified.pdf,2023,medium,partial,figure_caption,"ModestmodificationstothePLCLelastomerscanalsoproduce
(Mo)flakesduetohighelectronegativity(~2.16)andlargeaspectratio a soft gripper with two different moduli (e.g.,assemblyof60k and
(~40)foreffectiveelectrontunnelingandlowpercolationthreshold 200k) and an ultrathin diaphragm-based artificial muscle (",,Figure 23,medium
P097,Ultra-stretchable and biodegradable,P097_unidentified.pdf,2023,medium,partial,figure_caption,"Intermittentelectricalpulses(0.1ms,5V)acrossthewidearea
cientofresistance(0.12/°C)andPLCL/Mo-basedpressuresensorswith ofLVcouldproduceventricularcapture(Fig.5eandSupplementary
ahighgaugefactorcandetectawiderangeofexternalcircumstances, Fig. 30).Measurements of epicardialECG revealed apparent pacing
",,Figure 29,medium
P097,Ultra-stretchable and biodegradable,P097_unidentified.pdf,2023,medium,partial,figure_caption,"Wecouldnotobservesubstantial gicalexaminationofmyocardialtissuesbyhematoxylinandeosin
physicaldegradationofthedevicethroughouttheimplantationperiod (H&E)staining(Fig.5fandSupplementaryFig.33).During8weeks
of8weeksduetotheslowdissolutionrate.However,asshowninthe ofimplantation,fibrosisprogressedonthe",,Figure 32,medium
P118,"Materials Today d Volume xxx, Number xx d xxxx 2025 RESEARCH (LIGHT BLUE)",P118_unidentified.pdf,2025,low,partial,excerpt,"regeneration for diabetic wound healing Fang Wanga,b,1 , Jiajun Qiua,1,⇑, Shiwei Guana , Shuhan Chena , Xiaoshuang Niea,b,",1,healing,medium
P118,"Materials Today d Volume xxx, Number xx d xxxx 2025 RESEARCH (LIGHT BLUE)",P118_unidentified.pdf,2025,low,partial,excerpt,"Diabetic wound healing is hindered by the critical effects of poor local vascularization, peripheral neuropathy, and bacterial infection, which remains a formidable challenge. Available wound dressings",1,healing,medium
P118,"Materials Today d Volume xxx, Number xx d xxxx 2025 RESEARCH (LIGHT BLUE)",P118_unidentified.pdf,2025,low,partial,excerpt,"diabetic wound healing by facilitating local neurovascular regeneration. The composite hydrogels present exceptional self-healing, skin-adhesive, and conductive properties. More encouragingly, this",1,healing,medium
P118,"Materials Today d Volume xxx, Number xx d xxxx 2025 RESEARCH (LIGHT BLUE)",P118_unidentified.pdf,2025,low,partial,excerpt,"present exceptional self-healing, skin-adhesive, and conductive properties. More encouragingly, this hydrogel is endowed with excellent sonoelectric conversion performance by piezoelectric-enhanced",1,self-heal,medium
P118,"Materials Today d Volume xxx, Number xx d xxxx 2025 RESEARCH (LIGHT BLUE)",P118_unidentified.pdf,2025,low,partial,excerpt,"⇑ Corresponding authors. wound healing [6,7]. Nerves and vessels play an important role E-mail addresses: Qiu, J. (qiujiajun@mail.sic.ac.cn), Yao, F.-Z. (yaofangzhou@xjtu.edu.cn),",2,healing,medium
P150,Dynamic Covalent Polymer Networks: A Molecular Platform for,P150_unidentified.pdf,2021,low,partial,excerpt,Designing Functions beyond Chemical Recycling and Self-Healing *,1,self-heal,medium
P150,Dynamic Covalent Polymer Networks: A Molecular Platform for,P150_unidentified.pdf,2021,low,partial,excerpt,"attentionfortheiruniquerolesinchemicalrecyclingandself-healing,whicharebothrelevant for sustainable societal development. Efforts in these directions have intensified in the past",1,self-heal,medium
P150,Dynamic Covalent Polymer Networks: A Molecular Platform for,P150_unidentified.pdf,2021,low,partial,excerpt,"particular, the dynamic bond exchangeability of DCPN has shown unparalleled design versatility in various areas including shape-shifting materials/devices, artificial muscles, and",1,dynamic bond,medium
P150,Dynamic Covalent Polymer Networks: A Molecular Platform for,P150_unidentified.pdf,2021,low,partial,excerpt,"microfabrication. Going beyond this basic bond exchangeability, various molecular mechanisms to manipulate network topologies (topological transformation) have led to",1,exchange,medium
P150,Dynamic Covalent Polymer Networks: A Molecular Platform for,P150_unidentified.pdf,2021,low,partial,excerpt,2.2. Recycling via Bond Exchange Reprocessing 1720 Syntheticpolymershavebecomeincreasinglyimportantinthe 3.Self-Healing Polymers 1722 marketplace since they became commercialized in the early,1,exchange,medium
P150,Dynamic Covalent Polymer Networks: A Molecular Platform for,P150_unidentified.pdf,2021,low,partial,performance_data,Recovery ratio: 98,,performance,medium
