paper_id,title,file_name,year,priority,extraction_quality,evidence_type,evidence_text,page_est,keyword,confidence
P258,"Macromolecules2008,41,5723-5728 5723",P258_unidentified.pdf,2008,low,partial,figure_caption,"Peakfrequencyvs1/TfortheR,R′,and(cid:4)relaxations. R (T 0,R ) 207 ( 5 and 194 ( 5 K) and R′ (T 0,R′ ) 207 ( 10
and 202 ( 10 K) processes, indicating that the conduction
was assigned to regions of partial crystalline order.29 Alterna- processiscontrolledbythesegmentalmotionsofthepolymer
tively, this",,Figure 5,medium
P258,"Macromolecules2008,41,5723-5728 5723",P258_unidentified.pdf,2008,low,partial,figure_caption,"Ionmobilityvsinversetemperature.Linesarefitsofeq11
frequency range of the measurement. Lines are fits of eqs 5 (dashed
tothedata.
line)and9(solidlines)tothedata.",,Figure 9,medium
P287,Role of Stress Relaxation in Biaxially Stretching-Induced,P287_unidentified.pdf,2026,low,good,abstract,"Thermoplastic elastomers of multiblock copolymers comprising
alternatingly semicrystalline (hard) and molten (soft) blocks, such as olefin block
copolymers, polyurethanes, polyester−polyethers, and polyamide−polyethers, are
often processed via biaxial stretching for the products of thin films and foams. In
the biaxially stretching-induced crystallization of hard segments, stress relaxation
commonly plays an important role, but its mechanism has not yet been clearly
studied. By comparing the para",1,abstract,high
P287,Role of Stress Relaxation in Biaxially Stretching-Induced,P287_unidentified.pdf,2026,low,good,conclusion,"and smaller crystallites generated in both concentrate and
In this study, we compared dynamic Monte Carlo simulations
dilute cases. The more crystallites could be attributed to the
of biaxial strain-induced (without stress relaxation) and stress-
enhancedcrystalnucleationbystressrelaxationasobservedin
induced (with stress relaxation) crystallization in diblock
the smaller onset strains of stress-induced crystallization in copolymers and investigated the role of stress relaxation. We
Figure 4a. S",end,conclusion,high
P287,Role of Stress Relaxation in Biaxially Stretching-Induced,P287_unidentified.pdf,2026,low,good,excerpt,"Crystallization of Hard Segments in Thermoplastic Elastomers Rongsheng Sun, Yaqian Guo, and Wenbing Hu*",1,hard segment,medium
P287,Role of Stress Relaxation in Biaxially Stretching-Induced,P287_unidentified.pdf,2026,low,good,excerpt,"the biaxially stretching-induced crystallization of hard segments, stress relaxation commonly plays an important role, but its mechanism has not yet been clearly",1,hard segment,medium
P287,Role of Stress Relaxation in Biaxially Stretching-Induced,P287_unidentified.pdf,2026,low,good,excerpt,stretching-induced crystallization of hard segments in the concentrate and dilute cases of bulk diblock copolymers to investigate the role of stress relaxation. The,1,hard segment,medium
P287,Role of Stress Relaxation in Biaxially Stretching-Induced,P287_unidentified.pdf,2026,low,good,excerpt,crystallitesinbothconcentrate anddilutehard-segmentmicrodomains.Thedilute hard-segmentmicrodomainswithsuppressedcrystallinitywillcontributelesstothephysicalcross-linksofthermoplasticelastomers,1,domain,medium
P287,Role of Stress Relaxation in Biaxially Stretching-Induced,P287_unidentified.pdf,2026,low,good,excerpt,"hard-segmentmicrodomainswithsuppressedcrystallinitywillcontributelesstothephysicalcross-linksofthermoplasticelastomers andconsumelessimpactenergyviamelting−recrystallization,thuslowertheirYoung’smodulusandtoughness.Furthermore,their",1,domain,medium
P287,Role of Stress Relaxation in Biaxially Stretching-Induced,P287_unidentified.pdf,2026,low,good,figure_caption,"Snapshotsoftheinitialandfinalstatesofthecorresponding
polyethylene.20
diblockcopolymersintheconcentrate(upper)andthedilute(lower)
In this paper, we continue our simulation approach and cases of biaxially stretching-induced crystallization with and without
adopt the stress relaxation study in biaxial",,Figure 1,medium
P287,Role of Stress Relaxation in Biaxially Stretching-Induced,P287_unidentified.pdf,2026,low,good,figure_caption,"Illustration of biaxial stretching before (left) and after the potential energy change for noncollinear connection of
(right) the step of operation along X and Y axes. The green lines consecutive bonds along the chain, reflecting the flexible
representthestretchingchainswiththeirchain-endsrestricted",,Figure 2,medium
P287,Role of Stress Relaxation in Biaxially Stretching-Induced,P287_unidentified.pdf,2026,low,good,figure_caption,"(a) Onset strains of crystallization and (b) final crystallinity at 400% strain upon stretching at various temperatures for four cases as
denoted.The errorbarswere calculatedonthe basisof three repeatingsimulations.
additionally set M /E = 0.02. The modulus parameter 0.02 crystallinityatthefinalstra",,Figure 4,medium
P320,Multiscale Simulation of Multicomponent Polyurethane Elastomers:,P320_unidentified.pdf,2025,medium,good,abstract,"The performance of multicomponent polyurethane
elastomers is governed by their microphase-separated morphology,
which arises from a complex interplay between intermolecular
interactions and thermodynamic incompatibility. Unraveling this
relationship is particularly challenging in systems with bi-incompat-
ible soft segments, such as polydimethylsiloxane (PDMS) and
polycarbonatediol(PCDL).Here,wepresentabottom-upmultiscale
simulation framework that integrates density functional theory
(DFT), all-",1,abstract,high
P320,Multiscale Simulation of Multicomponent Polyurethane Elastomers:,P320_unidentified.pdf,2025,medium,good,conclusion,"Yaling Lin − College of Materials and Chemical Engineering,
South China Agricultural University, Guangzhou,
In this study, we have developed a comprehensive bottom-up Guangdong 510642, China; orcid.org/0000-0002-5289-
multiscalesimulationframeworktoinvestigatethemicrophase 4304; Email: linyaling@scau.edu.cn
separation dynamics and mechanical properties of multi-
component polyurethane elastomers containing bi-incompat- Authors
ible soft segments (PDMS and PCDL). By integrating DFT Yujiang Meng −",end,conclusion,high
P320,Multiscale Simulation of Multicomponent Polyurethane Elastomers:,P320_unidentified.pdf,2025,medium,good,excerpt,Unraveling Composition-Dependent Microphase Separation Dynamics and Mechanical Properties,1,microphase separation,medium
P320,Multiscale Simulation of Multicomponent Polyurethane Elastomers:,P320_unidentified.pdf,2025,medium,good,excerpt,"elastomers is governed by their microphase-separated morphology, which arises from a complex interplay between intermolecular",1,morphology,medium
P320,Multiscale Simulation of Multicomponent Polyurethane Elastomers:,P320_unidentified.pdf,2025,medium,good,excerpt,"ible soft segments, such as polydimethylsiloxane (PDMS) and polycarbonatediol(PCDL).Here,wepresentabottom-upmultiscale",1,soft segment,medium
P320,Multiscale Simulation of Multicomponent Polyurethane Elastomers:,P320_unidentified.pdf,2025,medium,good,excerpt,prepolymerization to microphase separation. Our DFT calculations quantify the superior hydrogen bonding capability of urea and,1,microphase separation,medium
P320,Multiscale Simulation of Multicomponent Polyurethane Elastomers:,P320_unidentified.pdf,2025,medium,good,excerpt,quantify the superior hydrogen bonding capability of urea and urethane groups and confirm the pronounced incompatibility,1,hydrogen bond,medium
P320,Multiscale Simulation of Multicomponent Polyurethane Elastomers:,P320_unidentified.pdf,2025,medium,good,figure_caption,"Framework conductingpropertyresearch onmulticomponent polyurethaneelastomers atmultiscale.
formation and dissociation of hydrogen bonds, the movement mechanisms.29−31 However, existing CG studies predomi-
of polymer chains, and the evolution of the interface at the nantly focus on single type of sof",,Figure 1,medium
P320,Multiscale Simulation of Multicomponent Polyurethane Elastomers:,P320_unidentified.pdf,2025,medium,good,figure_caption,"ValidationfromAAtoCGmodelsviaIBI:(A)structuralmapping,(B)potentialandRDFsoffourbeadtypes,(C)density,(D)pressure
ofeach system,(E)MSD curves, and(F) R2.
g
calculations to replace the original empirical OPLS-AA shows excellent consistency with the CG model, and the
charges. To validate the modified ch",,Figure 3,medium
P320,Multiscale Simulation of Multicomponent Polyurethane Elastomers:,P320_unidentified.pdf,2025,medium,good,figure_caption,"CompletepolymerizationprocessoftheCGmodelforR1-1-H2system:(A)RDFsofhardsegment(left)andsoftsegment(right),(B)
molecularweightdistribution, (C)component spatial densitydistributionalongthe x-axis.
of the CG model closely reproduces that of the AA reference, fluctuations of the CG model are significan",,Figure 4,medium
P320,Multiscale Simulation of Multicomponent Polyurethane Elastomers:,P320_unidentified.pdf,2025,medium,good,figure_caption,"Structure−propertyrelationshipofbi-incompatiblepolyurethanewithdifferenthard/softsegmentratios:(A)Gaussian-fittedmolecular
weight distribution, RDFs of (B) hard segment and (C) soft segment, (D) density and number of bonds, (E) stress−strain curves, and (F)
snapshotsofdifferent systemsand theirlocal",,Figure 6,medium
P322,Investigating the Water-Induced Stiffening Mechanism in a Novel,P322_unidentified.pdf,2024,medium,good,abstract,"Muchattentionhasbeendrawntoourpreviouslyreported
polyurethane featuring a hard backbone and dangling poly(ethylene
glycol) (PEG) soft segment. It is endowed with a unique self-stiffening
property when exposed to water. Yet the mechanism from a molecular
perspective is still not quite clear. Herein, coarse-grained (CG) and all-
atom(AA)moleculardynamics(MD)simulations,alongsideexperimental
approaches, have been employed to unravel the mechanism behind the
phenomenon.Itisconfirmedthatwatercouldind",1,abstract,high
P322,Investigating the Water-Induced Stiffening Mechanism in a Novel,P322_unidentified.pdf,2024,medium,good,conclusion,"of Experimental Data versus CG and Backmapped-AA Simulation
T (K) Massdensity(g/cm3)
g
System SPPU PPU SPPU PPU
Experimental 309.1a 294.2a 1.18 1.21
CGsimulation 297.7±0.4b 286.3±1.3b 1.25±0.06 1.32±0.03
AAsimulation 313.9±0.9b 304.2±1.1b 1.15±0.08 1.19±0.12
aThe values are derived from the glass transition temperature of the hard segment obtained by dynamic mechanical analysis (DMA) in our
previously published work.5 bThe glass transition temperature is obtained by MD of gradient cooling as put",end,conclusion,high
P322,Investigating the Water-Induced Stiffening Mechanism in a Novel,P322_unidentified.pdf,2024,medium,good,excerpt,glycol) (PEG) soft segment. It is endowed with a unique self-stiffening property when exposed to water. Yet the mechanism from a molecular,1,soft segment,medium
P322,Investigating the Water-Induced Stiffening Mechanism in a Novel,P322_unidentified.pdf,2024,medium,good,excerpt,"achieve a higher degree of phase separation. When being stretched, hard domainsofaqueoussidechainPEGpolyurethane(SPPU)haveastronger",1,phase separation,medium
P322,Investigating the Water-Induced Stiffening Mechanism in a Novel,P322_unidentified.pdf,2024,medium,good,excerpt,domainsofaqueoussidechainPEGpolyurethane(SPPU)haveastronger tendency to orient in the direction of tensile stress and facilitate the effective transfer of stress. This enhancement effect of water-,1,domain,medium
P322,Investigating the Water-Induced Stiffening Mechanism in a Novel,P322_unidentified.pdf,2024,medium,good,excerpt,"stiffening cannot be achieved at an insufficient side chain density. The ratio of hydrogen bonds in the SPPU exhibited a higher degree of enhancement with water content, which is in accordance with experimental results. The unique topology of SPPU was",1,hydrogen bond,medium
P322,Investigating the Water-Induced Stiffening Mechanism in a Novel,P322_unidentified.pdf,2024,medium,good,excerpt,"polycaprolactone (PCL).7 Accordingly, the phase morphology Introducing hydrophilic segments like polyethylene glycol",1,morphology,medium
P322,Investigating the Water-Induced Stiffening Mechanism in a Novel,P322_unidentified.pdf,2024,medium,good,figure_caption,"(a)ChemicalstructuresofSPPUandPPUandthecorrespondingmappingscheme.(b)Acomparisonoftheradiusofgyration(R)and
g
(c)solventaccessible surface area (SASA)betweenback-mapped AA andCG models.
using the widely employed general AMBER force field (GAFF), eachwiththegoaloffittingthenegativegradientofthelossfu",,Figure 1,medium
P322,Investigating the Water-Induced Stiffening Mechanism in a Novel,P322_unidentified.pdf,2024,medium,good,figure_caption,"(a)Solventaccessiblesurfacearea(SASA)ofthehardsegmentofSPPU-5andPPU-5atdifferentstrain.(b)Comparisonbetweenforce
distributionmap(thefirstandthirdlines)andhardsegmentdensitymap(thesecondandfourthlines)underincreasingstrain(fromthelefttothe
right)inthez-direction.(c)Pearsoncorrelationcoefficientsbetwe",,Figure 3,medium
P322,Investigating the Water-Induced Stiffening Mechanism in a Novel,P322_unidentified.pdf,2024,medium,good,figure_caption,"(a) Schematic diagram of the backmapping process from the CG model. (b) The averaged hydrogen bond proportion of the hard
segment(HS)andsoftsegment(SS)withwatertothetotalsystemwithawatercontentof5%.(c)Theaveragedproportionofhydrogenbonds
withinHStothepolyurethane(PU).(d)Theaveragedproportionofhydrog",,Figure 5,medium
P370,Polymer45(2004)7273–7291,P370_unidentified.pdf,2004,medium,good,abstract,"Small-angleX-rayscatteringdatafromseveralexperimentalandcommercialpoly(etherurethane)formulationswasusedtotestvarious
scatteringmodelsbasedondifferentmorphologies.Thebestfitsweregenerallyfoundwith‘globular’scatteringmodelsbasedonadistorted
one-dimensionallatticeorthePercus–Yevickmodelofliquidstructure.Whilstthisisnotconclusiveproofofthemorphologiesexhibitedby
thematerialsstudied,thesescatteringmodelsareroughlyconsistentwithmanyAFMandTEMstudies,whichindicateddiscreteglobularor
elongatedcylindrica",1,abstract,high
P370,Polymer45(2004)7273–7291,P370_unidentified.pdf,2004,medium,good,excerpt,"elongatedcylindricalmicrodomains.Moreover,reasonswhymeanderingelongatedorfinitelamellarmicrodomainsmaybehavemorelike globularscatteringbodiesarediscussed.Hence,thesemodelsareproposedasabasisforinterpretingscatteringdatafrompolyurethanes.",1,domain,medium
P370,Polymer45(2004)7273–7291,P370_unidentified.pdf,2004,medium,good,excerpt,Keywords:Polyurethane;SAXS;Models 1. Introduction PU formulations have also shown promise in biomedical,1,saxs,medium
P370,Polymer45(2004)7273–7291,P370_unidentified.pdf,2004,medium,good,excerpt,Thermoplastic polyurethanes (PU) and the closely- Morphology is believed to play a key factor underlying related polyurea-urethanes form an important and interest- themechanicalpropertiesofthesepolymers.Dependingon,1,morphology,medium
P370,Polymer45(2004)7273–7291,P370_unidentified.pdf,2004,medium,good,excerpt,"alternating flexible ‘soft’ segments (SS) and more rigid and can undergo microphase separation on a length scale urethane or urea-containing ‘hard’ segments (HS). By comparable to the dimensions (e.g. radius of gyration, R )",1,microphase separation,medium
P370,Polymer45(2004)7273–7291,P370_unidentified.pdf,2004,medium,good,excerpt,can be prepared with properties ranging from soft microdomains have their glass transition well below room elastomers to hard rubbers. This versatility has inspired temperature and are in the rubbery state under normal,1,domain,medium
P370,Polymer45(2004)7273–7291,P370_unidentified.pdf,2004,medium,good,figure_caption,"Representationsofscatteringmodels.
component (f A ) around 0.5. Such structures are character- i ðqÞZ ðDrÞ2 Re (cid:1)ð1KF A ðqÞÞð1KF B ðqÞÞ(cid:2) (3a)
isedbyextensiveparallelsheetsofalternatingcomposition N q2 1KF ðqÞF ðqÞ
A B
[90],asportrayedinFig.1(a).Lamellarmicrophasesmight
also be expected in",,Figure 1,medium
P370,Polymer45(2004)7273–7291,P370_unidentified.pdf,2004,medium,good,figure_caption,"These results run counter to the ‘weak segregation’ curves generated by this model always resulted in a
model, which predicts qK2 behavior in the Porod region. strong up-turn towards qZ0, as demonstrated for
Hence, the ‘weak segregation’ model can be ruled out for selected samples in Fig. 5. The gra",,Figure 4,medium
P370,Polymer45(2004)7273–7291,P370_unidentified.pdf,2004,medium,good,figure_caption,"AttemptstofitthepeaksinSAXScurvesusingthelamellarmodel: 0.4.Thiswaswellbeyondtheregionwhereanyuncertainty
(a)71-650;(b)48-650;(c)55-P55.
due to potential error in background subtraction was
expected.Moreover,thesameproblemwasalsoobservable
does not provide an adequate means of interpreting the withd",,Figure 5,medium
P370,Polymer45(2004)7273–7291,P370_unidentified.pdf,2004,medium,good,figure_caption,"Curve-fitting using the ‘globular’ models: arrow indicates where
modelsdeviatefromobserveddata:(a)71-650;(b)55-1325;(c)55-P55.
7284 P.R.Laityetal./Polymer45(2004)7273–7291
both models were able to provide information on the etal.[42]andothermicrophase-separatedpolymersystems
distribution of scatteri",,Figure 7,medium
P370,Polymer45(2004)7273–7291,P370_unidentified.pdf,2004,medium,good,figure_caption,"Inthiscase,asampleannealedat858Cfor24hwas strongestscattering onthemeridian(i.e.inthedirectionof
chosen,sincethepeakwasfurtherremovedfromthebeam- applied strain) intensified and moved to lower q (inwards),
stop shadow and less prone to any potential error in while the equatorial scattering decreased",,Figure 9,medium
P370,Polymer45(2004)7273–7291,P370_unidentified.pdf,2004,medium,good,figure_caption,"Curve-fittingexperimentaldataduringdeformationexperiment;44-P80annealed24hat858C.
deformed. This behaviour was typical of the microphase- significantly missing the peak position and overestimat-
separated materials studied here and consistent with ing the low-qscattering.
previous observations by Bl",,Figure 10,medium
P375,A Multiscale Investigation on the Mechanism of Shape Recovery for,P375_unidentified.pdf,2016,high,good,abstract,"Shape memory thermoplastic polyurethane
(SMTPU) containing isophorone diisocyanate (IPDI) in hard
segmenthasexcellentshaperecoverabilityevenafterlargestrain
deformation. However, the underlying mechanism of shape
recovery remains unclear. In this study, 1,4-phenylene
diisocyanate (PPDI)inthepolyurethaneisgraduallysubstituted
by IPDI, and multiscale effects are examined by normal and
dichroic Fourier transform infrared spectroscopy (FTIR), small-
angle X-ray scattering (SAXS), single-molecule for",1,abstract,high
P375,A Multiscale Investigation on the Mechanism of Shape Recovery for,P375_unidentified.pdf,2016,high,good,excerpt,"IPDI to PPDI Hard Segment Substitution in Polyurethane Wei Xu,",1,hard segment,medium
P375,A Multiscale Investigation on the Mechanism of Shape Recovery for,P375_unidentified.pdf,2016,high,good,excerpt,"angle X-ray scattering (SAXS), single-molecule force spectros- copy (SMFS), and mechanical test. Contradictory to the",1,saxs,medium
